target_id	length	eff_length	est_counts	tpm
kdm2a(3of3)	3877	3727.39	132.71	3.17654
fgf20(2of2)	1818	1668.39	8	0.427807
fgf4	924	774.473	0	0
cdh23(2of3)	6397	6247.39	30	0.428428
cdh23(3of3)	5108	4958.39	12	0.215921
ppp2r2b	3395	3245.39	286	7.86238
kdm6b(2of2)	8093	7943.39	1257	14.1184
sphk1(3of3)	4203	4053.39	94.374	2.07725
sirt1	2233	2083.39	50	2.14119
fgf3	1999	1849.39	24	1.15781
rps11	604	455.484	9941	1947.2
myo19	3063	2913.39	13	0.398107
fgf17	720	570.652	103	16.1035
rpl13	948	798.473	17602	1966.78
lect1(2of2)	1771	1621.39	3	0.165078
rnaseh2a(1of2)	879	729.473	95	11.619
rnaseh2a(2of2)	1087	937.389	219.48	20.8896
rpl32	525	377.513	17414	4115.49
creb1(5of5)	1396	1246.39	67	4.79597
prkab1(2of2)	1730	1580.39	2474	139.666
slc1a2(3of3)	3930	3780.39	9	0.212403
gabrb3(3of3)	1853	1703.39	3	0.157131
c12orf65	699	549.707	311	50.4758
setd1b(3of3)	7551	7401.39	283.555	3.41806
prdm2(2of2)	6595	6445.39	720.885	9.97865
hoxa7	996	846.389	604.673	63.739
trpc7(1of2)	3233	3083.39	4	0.115741
xcr1(2of4)	1090	940.389	0	0
cep112	3057	2907.39	64	1.96396
idh2(2of2)	1777	1627.39	587	32.1812
grb7	2726	2576.39	169	5.85235
ttc30a1	1814	1664.39	124	6.64694
ppp1r13b(1of2)	4651	4501.39	346	6.85779
bcl9l(1of2)	5353	5203.39	92.6307	1.58827
hipk2(5of6)	4244	4094.39	18	0.392228
bloc1s4	1673	1523.39	421	24.6562
bphl	1251	1101.39	260	21.0614
fam184a(1of2)	4461	4311.39	50.7208	1.0496
zfp330	1254	1104.39	416	33.6067
gfra1(5of7)	2172	2022.39	16	0.705846
st6galnac6	2249	2099.39	921.024	39.1411
chrnb1(2of2)	2987	2837.39	192	6.03722
cldn19(2of4)	1795	1645.39	0	0
pnp(3of5)	1943	1793.39	33	1.6417
cops4	1687	1537.39	3236	187.793
LOC107372748	1209	1059.39	788	66.363
gale	1368	1218.39	130	9.51946
lcp2(1of2)	1717	1567.39	50	2.84609
acaa2	1760	1610.39	162	8.9751
exosc9	1497	1347.39	412	27.2809
wdr73	2271	2121.39	158	6.64495
chrna4	2777	2627.39	77.6221	2.63582
prpf39(1of2)	3001	2851.39	2711	84.8258
zcchc8	2425	2275.39	626	24.5456
anapc15	1978	1828.39	110	5.36759
csf1r(2of2)	4048	3898.39	9	0.205974
capsl	951	801.473	40	4.45273
rpusd4	1375	1225.39	815	59.3388
hist1h1b(1of6)	1338	1188.39	11	0.825827
tmem100(1of2)	1399	1249.39	41	2.9278
trerf1(1of2)	1993	1843.39	2	0.0967983
msh6	5452	5302.39	322.92	5.43348
znf235(31of148)	2101	1951.39	209.839	9.59396
fam83h(1of2)	7544	7394.39	301	3.63178
pcdh1(2of2)	4943	4793.39	5.14637	0.0957885
lsamp	1957	1807.39	121.918	6.01826
huwe1	14690	14540.4	5682	34.8642
tapbp	1820	1670.39	1	0.0534118
ccdc90b	1162	1012.39	395	34.8101
txn2	931	781.473	1650	188.376
LOC107396618	1471	1321.39	2	0.135037
zscan22(1of6)	1284	1134.39	284.185	22.3509
tmem229a	3057	2907.39	26	0.797857
tnfaip8l3	1407	1257.39	2.05294	0.145667
trim33(2of2)	4263	4113.39	824	17.8724
tnmd	1121	971.389	22	2.02062
sgms2(1of2)	1664	1514.39	58	3.417
c11orf31	669	519.707	189	32.4457
hspd1	2406	2256.39	368	14.5509
plaa	2629	2479.39	77	2.77077
cers5(2of2)	1769	1619.39	72	3.96676
cxorf21	3671	3521.39	71	1.79887
ier3ip1(1of2)	618	469.301	1497	284.594
htr3a(4of11)	1953	1803.39	6	0.296836
rnd2(2of2)	1666	1516.39	248	14.5914
lcmt2	2407	2257.39	350	13.833
serpini1	1617	1467.39	21	1.27682
LOC107383633	1566	1416.39	10	0.629901
csmd3(7of9)	3906	3756.39	17	0.403769
rab27b(2of2)	3663	3513.39	36.0172	0.914616
jag2(2of2)	5861	5711.39	491	7.66999
zbtb39	4003	3853.39	59	1.36604
brd7	2004	1854.39	288	13.8563
LOC107372370	2401	2251.39	1053	41.7285
schip1(2of3)	1727	1577.39	3	0.169683
nqo1(2of6)	992	842.389	20.6675	2.18893
ppil3	1088	938.389	494	46.9677
prr16(1of2)	2696	2546.39	9.08217	0.318214
LOC107395317	549	401.087	0	0
LOC107382444	1404	1254.39	6	0.42675
fpgs	2926	2776.39	416	13.368
lrriq1	4375	4225.39	116	2.44932
cetn3	1119	969.389	346	31.8444
rab1a(3of3)	1747	1597.39	606.102	33.8524
c1orf112	3098	2948.39	152	4.59953
znf721(2of2)	2452	2302.39	378.43	14.6643
cdh18	3633	3483.39	5.43904	0.139308
runx1t1	5292	5142.39	110.498	1.9171
kiaa1324l(3of3)	4699	4549.39	28	0.549111
glrx2	1214	1064.39	201	16.8481
irf8(2of2)	2087	1937.39	9	0.414458
ankrd63(2of2)	2030	1880.39	3	0.14234
arhgap44(2of2)	4675	4525.39	12.0481	0.237529
nol10	2488	2338.39	91	3.472
gipc1(2of2)	2508	2358.39	87.6499	3.31582
nlrx1(1of2)	905	755.473	42	4.96004
scarb2(2of3)	3460	3310.39	729	19.6473
atg9a(1of2)	6178	6028.39	459.602	6.80199
pvr(2of2)	2161	2011.39	6.33478	0.28099
cadm2(1of3)	3162	3012.39	6	0.177703
mmadhc(2of2)	2764	2614.39	582	19.8613
ogdh(2of2)	4412	4262.39	449	9.39827
ehbp1l1	8981	8831.39	440.759	4.45273
zdhhc8(3of3)	3023	2873.39	1	0.0310499
tra2b(1of2)	1477	1327.39	351	23.592
LOC107378154	1251	1101.39	2	0.162011
myl1(1of2)	1209	1059.39	1198.83	100.962
plod1	3306	3156.39	1514	42.7947
ces1	2591	2441.39	9	0.328897
wfdc3(5of7)	678	528.707	1	0.168748
pnpla2(3of5)	2664	2514.39	30	1.0645
camsap1(2of2)	5158	5008.39	16	0.285021
capn3(2of2)	4739	4589.39	57.6671	1.12106
laptm4b(2of2)	2346	2196.39	119	4.83384
rbm15b	3588	3438.39	130	3.37321
LOC107382835	3617	3467.39	82	2.10992
elp5	1145	995.389	483	43.2922
ticrr	6238	6088.39	50	0.732694
tnip1(1of4)	1229	1079.39	58	4.79408
ackr4(2of2)	1470	1320.39	0	0
rps18	921	771.473	20943	2421.99
tmem151b(3of3)	3160	3010.39	2	0.0592737
otop1	3578	3428.39	1	0.0260234
cxcl1(2of2)	1001	851.389	2	0.209583
nccrp1	1296	1146.39	1976	153.784
tmem208	1305	1155.39	145	11.1968
msantd1	1581	1431.39	53	3.30349
wdr4	1701	1551.39	1662	95.5796
prokr2(1of2)	1919	1769.39	10	0.504233
moxd2	3023	2873.39	32.393	1.0058
gabrr2(3of3)	1896	1746.39	108.887	5.56275
zkscan2(1of2)	1067	917.389	171.587	16.6873
zscan22(2of6)	2833	2683.39	1428.62	47.4995
ttc16	1965	1815.39	62	3.04703
cd2ap	3134	2984.39	141	4.2152
ptprj	7223	7073.39	272	3.43081
rag2	2279	2129.39	8	0.335189
ppp2r2d	2875	2725.39	1233	40.3636
snai2(3of3)	1100	950.389	31	2.91015
slc48a1(1of2)	1753	1603.39	286.034	15.916
utp20	8888	8738.39	219	2.23598
camkk2	2992	2842.39	674	21.1559
rmdn2	5154	5004.39	212.576	3.78981
bbs7	3146	2996.39	146	4.3472
actr2(2of2)	2492	2342.39	156.862	5.97468
tk1	1244	1094.39	123	10.0274
pfkp(2of2)	3184	3034.39	28.4932	0.837769
gipc1(1of2)	1967	1817.39	34	1.66911
zbtb26	2058	1908.39	287	13.4174
tnk2(2of3)	5143	4993.39	50	0.893366
igfals	2232	2082.39	3	0.128533
lztr1(2of2)	1534	1384.39	376	24.2317
notch1(3of3)	3213	3063.39	64	1.86394
heatr5b	6475	6325.39	60	0.846289
fgfr3	6577	6427.39	450	6.24644
add3(2of2)	4617	4467.39	447.32	8.93345
rims1(2of2)	3313	3163.39	36.042	1.01651
dcbld2(1of2)	3266	3116.39	250	7.1572
tecpr2(4of4)	1711	1561.39	12.2196	0.698236
myo7a(2of8)	1863	1713.39	16	0.833142
usf2(1of2)	3363	3213.39	693	19.2409
pcdhb16(3of3)	3320	3170.39	6.8663	0.193226
parg(3of3)	2734	2584.39	6	0.207133
pcdh7(2of2)	7997	7847.39	32.8245	0.373188
mapk10	5696	5546.39	83.4836	1.34291
psmg4	604	455.484	861	168.649
mid1ip1(4of4)	2659	2509.39	47	1.67103
plbd2	1920	1770.39	314	15.824
gpr158(1of2)	6421	6271.39	134.212	1.90933
hist1h4c(5of12)	1266	1116.39	13.6576	1.09148
clec3b(1of2)	1201	1051.39	3	0.254573
crtc3	5270	5120.39	514	8.95602
ccdc53	2397	2247.39	394.769	15.6718
sike1	1797	1647.39	161	8.71936
donson	2615	2465.39	41.8522	1.51456
bora	2268	2118.39	11	0.463278
dido1(2of2)	11079	10929.4	1916	15.6406
nrg2(3of3)	2417	2267.39	17	0.668926
prodh2	1767	1617.39	6.14903	0.339193
zbtb21	4560	4410.39	398	8.05121
heatr6	3972	3822.39	94.713	2.2107
gabrr2(1of3)	2244	2094.39	103.552	4.41117
mcoln2	3761	3611.39	41	1.0129
prmt6	1270	1120.39	67	5.33533
ddx11	3418	3268.39	35.9243	0.980641
cyp4f22	2111	1961.39	458.241	20.8442
rnd1(2of2)	3201	3051.39	73.4558	2.14775
khdrbs1(2of2)	2478	2328.39	2686	102.921
otud6b	1305	1155.39	88	6.79531
trmt2b(1of2)	1909	1759.39	69.6206	3.53046
zfp503(1of2)	2627	2477.39	262	9.43544
kcnma1(1of2)	9013	8863.39	39	0.392572
zp3(7of19)	1223	1073.39	3	0.249356
pik3cd	4795	4645.39	4	0.0768233
capn5(2of4)	2604	2454.39	0	0
neb(3of7)	19120	18970.4	294	1.38269
hipk2(1of6)	4761	4611.39	123	2.37973
rims2(4of4)	3902	3752.39	6.82609	0.1623
dnajc8	1696	1546.39	377	21.7509
smarca4(1of2)	6002	5852.39	21	0.320141
anp32e(1of2)	2611	2461.39	2783	100.876
gnl2	2589	2439.39	5037	184.224
c22orf23	825	675.473	263	34.7378
gstt2b(1of2)	907	757.473	4	0.471138
slco3a1(3of3)	3126	2976.39	11.2023	0.335794
rpl8	856	706.473	49705	6277.11
rgs8(1of2)	1467	1317.39	31.3003	2.11977
chrm4(2of2)	1747	1597.39	1	0.0558527
prkrir(5of5)	8212	8062.39	1061	11.741
gpr183(1of4)	1630	1480.39	1	0.0602669
c11orf88	638	489.013	1	0.182446
mef2c(2of3)	3384	3234.39	17.0948	0.47155
gtpbp4	2660	2510.39	11481	408.031
arl5b(1of2)	1727	1577.39	1146	64.8188
haus4	1344	1194.39	211	15.7613
uqcrc1	1904	1754.39	973	49.4814
timm17a	1336	1186.39	1340	100.77
hsd17b3	1390	1240.39	0	0
tp63	2821	2671.39	55	1.83688
thap4(3of6)	968	818.473	50	5.4503
LOC107380904	3035	2885.39	33	1.02039
myo7a(5of8)	861	711.473	2	0.250799
myh9(2of2)	6121	5971.39	230.019	3.43671
lrrc27	1832	1682.39	7	0.371216
fam131b(1of2)	2342	2192.39	3	0.122084
endod1(2of8)	2139	1989.39	32.1568	1.44214
cryba1(4of4)	1021	871.389	0	0
gje1	1973	1823.39	213.164	10.4301
acvr2b(2of2)	2372	2222.39	29	1.16421
kalrn(1of2)	9818	9668.39	49.8695	0.460188
fam8a1(2of2)	1551	1401.39	292	18.59
shank2(3of3)	9403	9253.39	8	0.0771337
LOC107389169	3380	3230.39	149	4.11516
ubox5	1993	1843.39	510	24.6836
fam110b(1of2)	2784	2634.39	210	7.11204
sspo(4of4)	562	413.965	9	1.9397
crb1(3of4)	4274	4124.39	3	0.0648958
syde2(1of2)	4051	3901.39	134	3.06436
surf1	1107	957.389	233	21.7131
prrt1(1of2)	1875	1725.39	1	0.0517092
eif2d	2095	1945.39	277	12.7036
ube2m(2of2)	1843	1693.39	25.7378	1.35603
ube2q2(2of2)	3248	3098.39	2425	69.8282
znf112(5of5)	819	669.473	2	0.266534
oxa1l	1748	1598.39	1743	97.2904
zfp518a(2of2)	6780	6630.39	1096	14.7478
rapgef1(1of2)	3508	3358.39	9	0.239093
sept7(1of3)	2503	2353.39	466	17.6664
LOC107389325	1164	1014.39	1	0.087953
fam184a(2of2)	4904	4754.39	9	0.16889
cxcl10(1of3)	972	822.473	19.2988	2.09345
rdh16(2of2)	1467	1317.39	2.84148	0.192435
strn4	5664	5514.39	759.693	12.2912
ube3a(2of2)	3744	3594.39	465	11.542
fgb	1919	1769.39	8	0.403387
ncf2(3of3)	1761	1611.39	15.8608	0.878174
LOC107388366	2352	2202.39	432.2	17.5084
best2	2538	2388.39	3	0.112065
pmp2	565	416.923	0	0
adcyap1(1of2)	3401	3251.39	39	1.07016
zbtb5(1of2)	2889	2739.39	18	0.586238
LOC107373567	1924	1774.39	6	0.301688
acot13	998	848.389	566	59.5218
siglec1(2of6)	1731	1581.39	1	0.0564178
tll2(2of2)	2417	2267.39	8	0.314789
furin(2of2)	4933	4783.39	42	0.783373
pip4k2c(2of2)	1764	1614.39	98	5.41593
dmbt1(2of3)	1479	1329.39	99	6.64413
lag3(1of2)	2587	2437.39	5	0.183021
ermn	2460	2310.39	30.2076	1.1665
diaph3(3of4)	5187	5037.39	4	0.070845
pkd1(3of3)	15741	15591.4	476.925	2.72911
p2rx7(9of10)	632	483.062	3.22183	0.595052
dntt(3of3)	583	434.796	1	0.205196
ptprc	4412	4262.39	12	0.251179
zc3h4(1of2)	2370	2220.39	34	1.36617
gnaq(2of4)	2224	2074.39	27	1.16126
fev	1579	1429.39	5	0.312086
mboat7	3275	3125.39	638.067	18.2145
LOC107388016	1893	1743.39	541.438	27.7083
wwc1	4274	4124.39	40	0.865277
opcml	3197	3047.39	16.4625	0.481974
cyp26c1	3032	2882.39	41	1.26907
stx3(2of2)	1660	1510.39	56	3.30791
LOC107391917	1327	1177.39	201	15.2311
emc3(2of2)	1122	972.389	1650	151.391
myo15b(2of2)	1679	1529.39	1	0.058336
msrb2	1224	1074.39	34	2.8234
insc(1of2)	2860	2710.39	6	0.197503
zhx1(3of3)	3476	3326.39	24	0.643714
fgf13(2of2)	2654	2504.39	15.0807	0.537247
pla1a	1867	1717.39	3	0.15585
aptx	1302	1152.39	123	9.52272
mfap4(1of4)	2517	2367.39	161.774	6.09671
hook2	3269	3119.39	905	25.8842
pdpr	2777	2627.39	310	10.5267
gtf3c6	818	668.473	424	56.5896
p2rx7(10of10)	1034	884.389	1606.81	162.097
pitpnb(2of2)	3255	3105.39	152	4.36699
magi3(4of4)	4846	4696.39	13	0.246964
epo	2312	2162.39	10	0.412592
cldn4(12of19)	2085	1935.39	1	0.0460985
nefh(5of6)	764	614.537	263	38.1824
scamp4	2028	1878.39	208	9.87945
fam134c	3077	2927.39	97	2.95628
ebi3	1547	1397.39	5.15532	0.32915
dgat1(1of3)	2481	2331.39	889	34.0206
mfi2(1of2)	2967	2817.39	13.0301	0.412624
adcyap1(2of2)	2310	2160.39	5	0.206487
ifi27(3of3)	2643	2493.39	118.304	4.23315
vcl(1of2)	4043	3893.39	2	0.0458308
adam10(3of3)	2891	2741.39	11	0.357995
rsbn1	4350	4200.39	5387.46	114.432
kcnq1(2of2)	1005	855.389	1	0.104302
tdp1	2098	1948.39	1289	59.0245
ntrk2(1of2)	4725	4575.39	13.1754	0.256916
glra2	3105	2955.39	4	0.120754
plk4	3186	3036.39	31	0.910876
ssbp1(1of2)	589	440.709	75.9862	15.3829
nfix(2of3)	1784	1634.39	8	0.436706
hipk2(2of6)	3805	3655.39	105.639	2.57838
zfp516(1of2)	6358	6208.39	159.155	2.28716
blmh(2of2)	573	424.839	39	8.19021
mgrn1	3336	3186.39	615	17.2199
dtd2(1of2)	944	794.473	829	93.0959
akap12(1of2)	5837	5687.39	206.244	3.23536
arhgap5	7647	7497.39	562.742	6.69659
chrnb2(1of3)	2053	1903.39	3	0.14062
pcdh18(1of2)	4879	4729.39	15.4949	0.292307
tbc1d2b	4824	4674.39	143	2.72939
znf235(14of148)	2071	1921.39	157.798	7.32725
nlrc3(15of24)	5858	5708.39	5	0.0781468
selt(2of2)	1191	1041.39	666	57.058
fam20c(4of6)	626	477.206	0	0
dusp26(5of5)	1333	1183.39	9.79331	0.738341
arnt2(1of3)	356	219.455	0	0
papln(1of6)	1857	1707.39	1	0.0522544
phtf2(2of2)	4112	3962.39	97.3637	2.19227
clptm1l(1of2)	2082	1932.39	13	0.600211
tp53rk	1012	862.389	32	3.31056
dscam(2of3)	8578	8428.39	41	0.434004
btg4(1of2)	1844	1694.39	437	23.0104
mov10(2of2)	3276	3126.39	260	7.41968
col11a1(2of4)	7030	6880.39	97	1.25781
calcoco1(1of2)	3725	3575.39	2355.58	58.7799
urm1	927	777.473	236	27.0821
cul4b(1of2)	4030	3880.39	534	12.2778
msi2	2393	2243.39	37	1.47147
gpc3	2863	2713.39	26.4368	0.869264
synj2bp	1628	1478.39	857	51.7186
h3f3a(3of6)	1729	1579.39	1502.19	84.8574
lpcat1(3of3)	2296	2146.39	3	0.1247
cep152	5901	5751.39	27	0.418838
zp1(2of5)	1181	1031.39	84	7.26627
iscu(1of2)	888	738.473	205	24.767
tcf25	2259	2109.39	443	18.7371
dap	1782	1632.39	3400	185.828
gapdh(2of2)	1212	1062.39	0	0
gpc6(2of4)	4324	4174.39	248	5.30046
prss3(2of2)	1286	1136.39	3	0.235532
mxd1(1of2)	1602	1452.39	43	2.64144
chmp5(1of2)	1038	888.389	1402	140.799
myrip(2of2)	5072	4922.39	30.232	0.547956
lin7b	1613	1463.39	22	1.34128
abcb11(2of2)	5103	4953.39	7	0.126081
slc22a3	1283	1133.39	329.548	25.9415
tdrd5	3394	3244.39	5	0.137497
fcgbp(1of3)	10130	9980.39	403.731	3.6091
znf235(62of148)	2227	2077.39	301	12.9272
mrc2(12of12)	1669	1519.39	8.8239	0.518139
srgap3(2of4)	3170	3020.39	52	1.53601
cish(1of2)	1843	1693.39	7	0.368805
tmem51(2of2)	2335	2185.39	26	1.06145
cfap99	2008	1858.39	72	3.45661
c21orf62	1610	1460.39	316	19.3052
gabbr1(1of3)	1373	1223.39	106	7.7303
LOC107391421	2747	2597.39	44.3601	1.52374
sh3rf1	6694	6544.39	756.524	10.3136
iqgap1(2of2)	5657	5507.39	67	1.08539
fam78a	2546	2396.39	11	0.409534
LOC107397346	1124	974.389	104.442	9.56304
samd3(1of10)	4078	3928.39	108.459	2.46324
ehbp1(1of2)	9939	9789.39	96	0.874924
nucb1	1993	1843.39	850	41.1393
ubxn4	2040	1890.39	2605	122.945
mog(1of3)	1109	959.389	3	0.278985
mthfd2	2008	1858.39	37	1.77632
crcp	1457	1307.39	343	23.4069
eif2s3	1808	1658.39	3262	175.49
zbtb48(1of2)	12619	12469.4	53	0.379215
sptbn1(6of6)	5675	5525.39	59	0.952673
hdac9	3276	3126.39	131.405	3.74995
figf	1657	1507.39	5	0.295937
auh	1693	1543.39	183	10.5787
bcas2	2417	2267.39	570	22.4287
mrps18a	1103	953.389	1964.12	183.803
elavl1(1of2)	1573	1423.39	1989	124.671
mrpl2	1081	931.389	2668	255.57
fam173a(2of2)	1189	1039.39	8053	691.249
ptpre(2of2)	3241	3091.39	64.2255	1.85357
nfix(1of3)	7304	7154.39	12.3187	0.153619
zc3h3	2982	2832.39	128.708	4.05423
ugt2a2(5of7)	1823	1673.39	0	0
fanci	4707	4557.39	48.3486	0.946504
ash1l(2of2)	6638	6488.39	505	6.94399
mysm1	3017	2867.39	7744	240.954
dhx15(1of2)	2699	2549.39	792	27.7169
ext1(4of4)	5289	5139.39	149	2.5866
igfbp5(2of2)	1989	1839.39	0	0
LOC107373368	1368	1218.39	11.595	0.849062
pik3ip1	2113	1963.39	1531	69.5703
dnajc25	1910	1760.39	436	22.097
slitrk3(2of2)	4778	4628.39	18.0128	0.347221
ap1b1	4244	4094.39	169.116	3.68512
rttn	6877	6727.39	56	0.742671
csmd3(8of9)	5437	5287.39	11	0.185612
sept7(3of3)	2043	1893.39	311	14.6547
c8orf82	1659	1509.39	141.738	8.37798
znf146(5of7)	1256	1106.39	610.055	49.1945
st8sia2	1792	1642.39	56	3.04205
txlna	3014	2864.39	1153	35.913
LOC107389541	2979	2829.39	1	0.0315328
usp53(1of2)	4736	4586.39	69	1.34225
c1orf131	1970	1820.39	71.0376	3.4816
ncoa1	8825	8675.39	497.39	5.1152
atad2(2of2)	4031	3881.39	7	0.160904
dapk2	2075	1925.39	602	27.8954
tm2d1	797	647.473	740	101.968
slc30a10	1931	1781.39	8	0.400669
tatdn1	1455	1305.39	32	2.18708
zfp574	3962	3812.39	82	1.91898
eno1	1895	1745.39	2856	145.989
itga6(1of3)	3884	3734.39	68	1.62459
srrm5	1996	1846.39	33.4833	1.61793
guf1	2331	2181.39	269	11.0021
ap3m2	1977	1827.39	143	6.98168
cadm2(2of3)	3105	2955.39	106	3.19997
caskin1(2of5)	3300	3150.39	85.9756	2.43482
glyatl3	1406	1256.39	112.424	7.98346
numa1	6183	6033.39	99	1.46396
mical3(2of6)	573	424.839	3	0.630016
tjp1(1of2)	7574	7424.39	442	5.31149
usp12(1of5)	2246	2096.39	9.51203	0.404815
eml2(1of2)	895	745.473	3.04855	0.364852
nefl(1of3)	2226	2076.39	3	0.128904
tmem53(3of3)	1498	1348.39	0	0
map3k7	3107	2957.39	3150.25	95.0367
chpf	5545	5395.39	29.3095	0.484664
nol4l(1of2)	2639	2489.39	52	1.86365
dffa	1509	1359.39	151	9.91033
sms	2193	2043.39	2608	113.871
irak1bp1	893	743.473	84.1253	10.0952
LOC107389053	5125	4975.39	686.625	12.3125
cttnbp2	5646	5496.39	461	7.48304
tjp2	4582	4432.39	371.838	7.48464
rock2(2of4)	2492	2342.39	15.7339	0.599282
slc18a3(2of2)	2492	2342.39	47	1.79017
rtl1(8of17)	528	380.399	9.11705	2.13831
use1	1411	1261.39	278.336	19.6868
fzd4	4035	3885.39	246	5.64879
cdh23(1of3)	1577	1427.39	1	0.0625047
pdzd11	1636	1486.39	344.68	20.6889
asap2(1of2)	4547	4397.39	1499	30.4132
axdnd1	3384	3234.39	16.1465	0.44539
LOC107385466	1633	1483.39	149	8.96161
rps6kc1	4607	4457.39	77.607	1.55337
hectd3	2952	2802.39	50	1.59183
spata2(2of2)	1952	1802.39	463	22.9186
kcmf1(1of2)	2350	2200.39	2544	103.151
gas1(2of3)	3567	3417.39	537	14.0196
mpst(1of2)	2746	2596.39	267.554	9.19384
foxh1(1of2)	1952	1802.39	3	0.1485
flad1	1940	1790.39	59	2.94008
fads2(1of4)	1859	1709.39	4	0.208773
ate1	2073	1923.39	281	13.0345
fbxo40(2of3)	3503	3353.39	7	0.186238
arhgef18(1of2)	7298	7148.39	330	4.1187
cd200r1	1998	1848.39	2	0.0965365
dhdh(2of3)	1147	997.389	259	23.1681
hsd11b1l(1of2)	1603	1453.39	206.681	12.6875
tacc2	10425	10275.4	548	4.75814
ubn1	2820	2670.39	3	0.100231
sort1(2of3)	5015	4865.39	227	4.16259
papln(2of6)	1351	1201.39	4.69553	0.348703
sertm1	1688	1538.39	21.0195	1.21902
igsf21	2912	2762.39	5	0.161488
pde4dip(2of3)	8046	7896.39	23	0.259869
wwox	1985	1835.39	74.9029	3.64104
pet117	282	156.482	10	5.70151
ninj1(2of2)	1260	1110.39	1	0.0803489
LOC107377679	1425	1275.39	172	12.0321
aldob	1404	1254.39	5515	392.255
nalcn	6047	5897.39	49	0.741295
phf5a	501	354.209	355	89.4177
adcy2(1of4)	4818	4668.39	35.2003	0.672719
ufl1	2651	2501.39	1385	49.3996
pknox2	3377	3227.39	31.1382	0.860791
tex2(4of4)	3664	3514.39	6	0.15232
slc29a3	2120	1970.39	39.7969	1.80199
tmem132d(7of7)	3419	3269.39	2	0.0545781
zfp280d	4121	3971.39	533	11.974
hcrtr2	2235	2085.39	4.31596	0.184648
grip2	5291	5141.39	14.5829	0.253057
ccdc149(1of2)	2463	2313.39	112	4.31941
cib1	892	742.473	81	9.73328
neu1(1of2)	1881	1731.39	104	5.35912
clspn	4382	4232.39	113	2.38203
gpat4(1of2)	3008	2858.39	467	14.5764
snx22	1247	1097.39	1698	138.049
adssl1	1601	1451.39	21	1.29089
rec114	996	846.389	1	0.105411
tmem55a	1143	993.389	1547	138.94
ptdss1(4of4)	2560	2410.39	643.228	23.8085
klf11(2of2)	2229	2079.39	197	8.4525
nat16(1of2)	2185	2035.39	32	1.40268
